,profession,answer,count,total,value
388,Sans emploi,PATRIOTE,10,2627,0.003806623524933384
389,Sans emploi,FRANÇAIS,10,2627,0.003806623524933384
390,Sans emploi,SÉRIEUX,10,2627,0.003806623524933384
391,Sans emploi,RESPECTUEUX,10,2627,0.003806623524933384
392,Sans emploi,ÉCOLOGISTE,9,2627,0.0034259611724400457
393,Sans emploi,OBAMA,9,2627,0.0034259611724400457
394,Sans emploi,ENGAGÉ,9,2627,0.0034259611724400457
395,Sans emploi,SARKOZY,8,2627,0.0030452988199467074
396,Sans emploi,MOI,8,2627,0.0030452988199467074
397,Sans emploi,IRRÉPROCHABLE,8,2627,0.0030452988199467074
398,Sans emploi,BIENVEILLANT,7,2627,0.0026646364674533687
399,Sans emploi,CRÉDIBLE,7,2627,0.0026646364674533687
400,Ouvriers,HONNÊTE,248,1201,0.20649458784346378
401,Ouvriers,INTÈGRE,52,1201,0.04329725228975854
402,Ouvriers,HUMAIN,44,1201,0.03663613655287261
403,Ouvriers,JUSTE,44,1201,0.03663613655287261
404,Ouvriers,HONNÊTETÉ,36,1201,0.02997502081598668
405,Ouvriers,LE PEN,29,1201,0.02414654454621149
406,Ouvriers,SINCÈRE,19,1201,0.01582014987510408
407,Ouvriers,HUMANISTE,18,1201,0.01498751040799334
408,Ouvriers,MÉLENCHON,17,1201,0.014154870940882597
409,Ouvriers,COMPÉTENT,17,1201,0.014154870940882597
410,Ouvriers,À L'ÉCOUTE,15,1201,0.012489592006661115
411,Ouvriers,RESPONSABLE,14,1201,0.011656952539550375
412,Ouvriers,LOYAL,13,1201,0.010824313072439634
413,Ouvriers,COURAGEUX,12,1201,0.009991673605328892
414,Ouvriers,EFFICACE,12,1201,0.009991673605328892
415,Ouvriers,INCORRUPTIBLE,12,1201,0.009991673605328892
416,Ouvriers,PATRIOTE,11,1201,0.009159034138218152
417,Ouvriers,RÉALISTE,11,1201,0.009159034138218152
418,Ouvriers,INDÉPENDANT,10,1201,0.00832639467110741
419,Ouvriers,VRAI,10,1201,0.00832639467110741
420,Ouvriers,PRAGMATIQUE,9,1201,0.00749375520399667
421,Ouvriers,IRRÉPROCHABLE,9,1201,0.00749375520399667
422,Ouvriers,DROIT,9,1201,0.00749375520399667
423,Ouvriers,ALTRUISTE,9,1201,0.00749375520399667
424,Ouvriers,INTÉGRITÉ,8,1201,0.006661115736885929
425,Ouvriers,FRANC,7,1201,0.005828476269775187
426,Ouvriers,TRAVAILLEUR,6,1201,0.004995836802664446
427,Ouvriers,ANTICAPITALISTE,6,1201,0.004995836802664446
428,Ouvriers,VÉRITÉ,6,1201,0.004995836802664446
429,Ouvriers,DÉMOCRATE,6,1201,0.004995836802664446
430,Ouvriers,INTELLIGENT,5,1201,0.004163197335553705
431,Ouvriers,UNE FEMME,5,1201,0.004163197335553705
432,Ouvriers,ÉGALITÉ,5,1201,0.004163197335553705
433,Ouvriers,OUVRIER,5,1201,0.004163197335553705
434,Ouvriers,HUMBLE,5,1201,0.004163197335553705
435,Ouvriers,CONCRET,5,1201,0.004163197335553705
436,Ouvriers,FRANÇAIS,5,1201,0.004163197335553705
437,Ouvriers,CITOYEN,5,1201,0.004163197335553705
438,Ouvriers,OUVERT,5,1201,0.004163197335553705
439,Ouvriers,AUCUN,4,1201,0.0033305578684429643
440,Ouvriers,ÉCOUTER,4,1201,0.0033305578684429643
441,Ouvriers,VISIONNAIRE,4,1201,0.0033305578684429643
442,Ouvriers,EMPATHIQUE,4,1201,0.0033305578684429643
443,Ouvriers,JUSTICE,4,1201,0.0033305578684429643
444,Ouvriers,PEUPLE,4,1201,0.0033305578684429643
445,Ouvriers,EXEMPLAIRE,4,1201,0.0033305578684429643
446,Ouvriers,CLAIR,4,1201,0.0033305578684429643
447,Ouvriers,SOCIAL,4,1201,0.0033305578684429643
448,Ouvriers,SIMPLE,4,1201,0.0033305578684429643
449,Ouvriers,MOI,4,1201,0.0033305578684429643
450,Etudiant,HONNÊTE,495,3468,0.14273356401384082
451,Etudiant,JUSTE,150,3468,0.04325259515570934
452,Etudiant,À L'ÉCOUTE,115,3468,0.03316032295271049
453,Etudiant,HUMAIN,113,3468,0.0325836216839677
454,Etudiant,RÉALISTE,92,3468,0.0265282583621684
455,Etudiant,INTÈGRE,85,3468,0.024509803921568627
456,Etudiant,EFFICACE,69,3468,0.019896193771626297
457,Etudiant,SINCÈRE,66,3468,0.01903114186851211
458,Etudiant,ENGAGÉ,51,3468,0.014705882352941176
459,Etudiant,ALTRUISTE,51,3468,0.014705882352941176
460,Etudiant,HUMANISTE,47,3468,0.013552479815455595
461,Etudiant,COURAGEUX,45,3468,0.012975778546712802
462,Etudiant,RESPONSABLE,44,3468,0.012687427912341407
463,Etudiant,COMPÉTENT,43,3468,0.012399077277970011
464,Etudiant,CITOYEN,40,3468,0.011534025374855825
465,Etudiant,TRANSPARENT,40,3468,0.011534025374855825
466,Etudiant,OUVERT,37,3468,0.010668973471741637
467,Etudiant,PRAGMATIQUE,37,3468,0.010668973471741637
468,Etudiant,VRAI,36,3468,0.010380622837370242
469,Etudiant,INTELLIGENT,32,3468,0.00922722029988466
470,Etudiant,FRANC,29,3468,0.008362168396770472
471,Etudiant,BIENVEILLANT,29,3468,0.008362168396770472
472,Etudiant,VISIONNAIRE,27,3468,0.007785467128027681
473,Etudiant,ATTENTIF,26,3468,0.007497116493656286
474,Etudiant,DÉSINTÉRESSÉ,25,3468,0.00720876585928489
475,Etudiant,INCORRUPTIBLE,22,3468,0.006343713956170703
476,Etudiant,CONCRET,21,3468,0.006055363321799308
477,Etudiant,DROIT,21,3468,0.006055363321799308
478,Etudiant,INNOVANT,21,3468,0.006055363321799308
479,Etudiant,CONCERNÉ,21,3468,0.006055363321799308
480,Etudiant,LUCIDE,20,3468,0.0057670126874279125
481,Etudiant,IMPLIQUÉ,20,3468,0.0057670126874279125
482,Etudiant,ÉCOLOGISTE,19,3468,0.005478662053056517
483,Etudiant,TOLÉRANT,19,3468,0.005478662053056517
484,Etudiant,CONSCIENT,17,3468,0.004901960784313725
485,Etudiant,MÉLENCHON,17,3468,0.004901960784313725
486,Etudiant,RÉVOLUTIONNAIRE,17,3468,0.004901960784313725
487,Etudiant,INDÉPENDANT,17,3468,0.004901960784313725
488,Etudiant,DÉTERMINÉ,15,3468,0.004325259515570935
489,Etudiant,RESPECTUEUX,15,3468,0.004325259515570935
490,Etudiant,MODERNE,15,3468,0.004325259515570935
491,Etudiant,SAGE,14,3468,0.004036908881199538
492,Etudiant,FIABLE,14,3468,0.004036908881199538
493,Etudiant,PROGRESSISTE,14,3468,0.004036908881199538
494,Etudiant,HUMBLE,14,3468,0.004036908881199538
495,Etudiant,COHÉRENT,14,3468,0.004036908881199538
496,Etudiant,ACTIF,13,3468,0.003748558246828143
497,Etudiant,RASSEMBLEUR,13,3468,0.003748558246828143
498,Etudiant,JEUNE,12,3468,0.0034602076124567475
499,Etudiant,COMPRÉHENSIF,12,3468,0.0034602076124567475
500,Lycéen,HONNÊTE,109,937,0.11632870864461047
501,Lycéen,JUSTE,54,937,0.0576307363927428
502,Lycéen,À L'ÉCOUTE,35,937,0.03735325506937033
503,Lycéen,SINCÈRE,22,937,0.023479188900747065
504,Lycéen,HUMAIN,22,937,0.023479188900747065
505,Lycéen,RÉALISTE,20,937,0.021344717182497332
506,Lycéen,INTELLIGENT,18,937,0.0192102454642476
507,Lycéen,ATTENTIF,17,937,0.01814300960512273
508,Lycéen,EFFICACE,17,937,0.01814300960512273
509,Lycéen,OUVERT,13,937,0.013874066168623266
510,Lycéen,TOLÉRANT,13,937,0.013874066168623266
511,Lycéen,COURAGEUX,9,937,0.0096051227321238
512,Lycéen,RESPONSABLE,9,937,0.0096051227321238
513,Lycéen,ENGAGÉ,9,937,0.0096051227321238
514,Lycéen,COMPRÉHENSIF,8,937,0.008537886872998933
515,Lycéen,TRANSPARENT,8,937,0.008537886872998933
516,Lycéen,DÉTERMINÉ,8,937,0.008537886872998933
517,Lycéen,FRANC,8,937,0.008537886872998933
518,Lycéen,CONCRET,8,937,0.008537886872998933
519,Lycéen,OBAMA,7,937,0.007470651013874066
520,Lycéen,HUMANISTE,7,937,0.007470651013874066
521,Lycéen,VRAI,7,937,0.007470651013874066
522,Lycéen,INTÈGRE,7,937,0.007470651013874066
523,Lycéen,COMMUNISTE,7,937,0.007470651013874066
524,Lycéen,JEUNE,7,937,0.007470651013874066
525,Lycéen,CITOYEN,6,937,0.0064034151547491995
526,Lycéen,OUVERT D'ESPRIT,6,937,0.0064034151547491995
527,Lycéen,ALTRUISTE,6,937,0.0064034151547491995
528,Lycéen,RÉVOLUTIONNAIRE,6,937,0.0064034151547491995
529,Lycéen,BON,6,937,0.0064034151547491995
530,Lycéen,COMPÉTENT,6,937,0.0064034151547491995
531,Lycéen,UTILE,5,937,0.005336179295624333
532,Lycéen,SOCIALISTE,5,937,0.005336179295624333
533,Lycéen,DROIT,5,937,0.005336179295624333
534,Lycéen,MODERNE,5,937,0.005336179295624333
535,Lycéen,FIDÈLE,5,937,0.005336179295624333
536,Lycéen,DÉVOUÉ,4,937,0.004268943436499467
537,Lycéen,SÉRIEUX,4,937,0.004268943436499467
538,Lycéen,DÉMOCRATIQUE,4,937,0.004268943436499467
539,Lycéen,ACTIF,4,937,0.004268943436499467
540,Lycéen,NOUVEAU,4,937,0.004268943436499467
541,Lycéen,AMBITIEUX,4,937,0.004268943436499467
542,Lycéen,IDÉAL,4,937,0.004268943436499467
543,Lycéen,GÉNÉREUX,4,937,0.004268943436499467
544,Lycéen,FERME,4,937,0.004268943436499467
545,Lycéen,MACRON,4,937,0.004268943436499467
546,Lycéen,CHARISMATIQUE,4,937,0.004268943436499467
547,Lycéen,MÉLENCHON,4,937,0.004268943436499467
548,Lycéen,INNOVATEUR,4,937,0.004268943436499467
549,Lycéen,LE PEN,4,937,0.004268943436499467
550,Lycéen,HONNÊTE,109,937,0.11632870864461047
551,Lycéen,JUSTE,54,937,0.0576307363927428
552,Lycéen,À L'ÉCOUTE,35,937,0.03735325506937033
553,Lycéen,SINCÈRE,22,937,0.023479188900747065
554,Lycéen,HUMAIN,22,937,0.023479188900747065
555,Lycéen,RÉALISTE,20,937,0.021344717182497332
556,Lycéen,INTELLIGENT,18,937,0.0192102454642476
557,Lycéen,ATTENTIF,17,937,0.01814300960512273
558,Lycéen,EFFICACE,17,937,0.01814300960512273
559,Lycéen,OUVERT,13,937,0.013874066168623266
560,Lycéen,TOLÉRANT,13,937,0.013874066168623266
561,Lycéen,COURAGEUX,9,937,0.0096051227321238
562,Lycéen,RESPONSABLE,9,937,0.0096051227321238
563,Lycéen,ENGAGÉ,9,937,0.0096051227321238
564,Lycéen,COMPRÉHENSIF,8,937,0.008537886872998933
565,Lycéen,TRANSPARENT,8,937,0.008537886872998933
566,Lycéen,DÉTERMINÉ,8,937,0.008537886872998933
567,Lycéen,FRANC,8,937,0.008537886872998933
568,Lycéen,CONCRET,8,937,0.008537886872998933
569,Lycéen,OBAMA,7,937,0.007470651013874066
570,Lycéen,HUMANISTE,7,937,0.007470651013874066
571,Lycéen,VRAI,7,937,0.007470651013874066
572,Lycéen,INTÈGRE,7,937,0.007470651013874066
573,Lycéen,COMMUNISTE,7,937,0.007470651013874066
574,Lycéen,JEUNE,7,937,0.007470651013874066
575,Lycéen,CITOYEN,6,937,0.0064034151547491995
576,Lycéen,OUVERT D'ESPRIT,6,937,0.0064034151547491995
577,Lycéen,ALTRUISTE,6,937,0.0064034151547491995
578,Lycéen,RÉVOLUTIONNAIRE,6,937,0.0064034151547491995
579,Lycéen,BON,6,937,0.0064034151547491995
580,Lycéen,COMPÉTENT,6,937,0.0064034151547491995
581,Lycéen,UTILE,5,937,0.005336179295624333
582,Lycéen,SOCIALISTE,5,937,0.005336179295624333
583,Lycéen,DROIT,5,937,0.005336179295624333
584,Lycéen,MODERNE,5,937,0.005336179295624333
585,Lycéen,FIDÈLE,5,937,0.005336179295624333
586,Lycéen,DÉVOUÉ,4,937,0.004268943436499467
587,Lycéen,SÉRIEUX,4,937,0.004268943436499467
588,Lycéen,DÉMOCRATIQUE,4,937,0.004268943436499467
589,Lycéen,ACTIF,4,937,0.004268943436499467
590,Lycéen,NOUVEAU,4,937,0.004268943436499467
591,Lycéen,AMBITIEUX,4,937,0.004268943436499467
592,Lycéen,IDÉAL,4,937,0.004268943436499467
593,Lycéen,GÉNÉREUX,4,937,0.004268943436499467
594,Lycéen,FERME,4,937,0.004268943436499467
595,Lycéen,MACRON,4,937,0.004268943436499467
596,Lycéen,CHARISMATIQUE,4,937,0.004268943436499467
597,Lycéen,MÉLENCHON,4,937,0.004268943436499467
598,Lycéen,INNOVATEUR,4,937,0.004268943436499467
599,Lycéen,LE PEN,4,937,0.004268943436499467
